# resident memory of every engine of one ./run_tests.sh run
# this machine has 27.4 GiB
# time suite engines rss_gib avail_gib transcript_bytes
01:30:14 test_determinism 1 9.23 15.70 171
01:30:16 test_determinism 1 9.23 15.70 171
01:30:18 test_determinism 1 9.23 15.70 171
01:30:20 test_determinism 1 9.23 15.70 171
01:30:22 test_determinism 1 9.23 15.70 171
01:30:24 test_determinism 1 9.23 15.69 171
01:30:26 test_determinism 1 9.23 15.70 171
01:30:28 test_determinism 1 9.23 15.69 171
01:30:30 test_determinism 1 9.23 15.69 171
01:30:32 test_determinism 1 9.23 15.69 171
01:30:34 test_determinism 1 9.23 15.69 171
01:30:36 test_determinism 1 9.23 15.69 171
01:30:38 test_determinism 1 9.23 15.69 171
01:30:40 test_determinism 1 9.23 15.69 171
01:30:42 test_determinism 1 9.23 15.69 171
01:30:44 test_determinism 1 9.23 15.69 171
01:30:46 test_determinism 1 9.23 15.69 171
01:30:48 test_determinism 1 9.23 15.69 171
01:30:50 test_determinism 1 9.23 15.69 171
01:30:52 test_determinism 1 9.23 15.69 171
01:30:54 test_determinism 1 9.23 15.69 171
01:30:56 test_determinism 1 9.23 15.69 171
01:30:58 test_determinism 1 9.23 15.69 171
01:31:00 test_determinism 1 9.23 15.69 171
01:31:02 test_determinism 1 9.23 15.68 171
01:31:04 test_determinism 1 9.23 15.68 171
01:31:06 test_determinism 1 9.23 15.68 171
01:31:08 test_determinism 1 9.23 15.68 250
01:31:10 test_determinism 1 9.23 15.70 250
01:31:12 test_determinism 1 9.23 15.67 250
01:31:14 test_determinism 1 9.23 15.68 250
01:31:16 test_determinism 1 9.23 15.67 250
01:31:18 test_determinism 1 9.23 15.67 250
01:31:20 test_determinism 1 9.23 15.67 250
01:31:22 test_determinism 1 9.23 15.67 250
01:31:24 test_determinism 1 9.23 15.67 250
01:31:26 test_determinism 1 9.23 15.67 250
01:31:28 test_determinism 1 9.23 15.67 250
01:31:30 test_determinism 1 9.23 15.67 250
01:31:32 test_determinism 1 9.23 15.64 250
01:31:34 test_determinism 1 9.23 15.64 250
01:31:36 test_determinism 1 9.23 15.64 250
01:31:38 test_determinism 1 9.23 15.64 250
01:31:40 test_determinism 1 9.23 15.63 250
01:31:42 test_determinism 1 9.23 15.63 250
01:31:44 test_determinism 1 9.23 15.63 250
01:31:46 test_determinism 1 9.23 15.63 250
01:31:48 test_determinism 1 9.23 15.63 250
01:31:50 test_determinism 1 9.23 15.63 250
01:31:52 test_determinism 1 9.23 15.63 250
01:31:54 test_determinism 1 9.23 15.63 250
01:31:56 test_determinism 1 9.23 15.63 250
01:31:58 test_determinism 1 9.23 15.63 250
01:32:00 test_determinism 1 9.23 15.63 250
01:32:02 test_determinism 1 9.23 15.63 250
01:32:04 test_determinism 1 9.23 15.63 250
01:32:06 test_determinism 1 9.23 15.63 250
01:32:08 test_determinism 1 9.23 15.65 250
01:32:10 test_determinism 1 9.23 15.65 250
01:32:12 test_determinism 1 9.23 15.65 250
01:32:14 test_determinism 1 9.23 15.65 250
01:32:16 test_determinism 1 9.23 15.65 250
01:32:18 test_determinism 1 9.23 15.65 250
01:32:20 test_determinism 1 9.23 15.65 250
01:32:22 test_determinism 1 9.23 15.65 250
01:32:24 test_determinism 1 9.23 15.65 250
01:32:26 test_determinism 1 9.23 15.65 250
01:32:28 test_determinism 1 9.23 15.65 250
01:32:30 test_determinism 1 9.23 15.65 250
01:32:32 test_determinism 1 9.25 15.62 250
01:32:34 test_determinism 1 9.26 15.62 250
01:32:36 test_determinism 1 9.28 15.60 250
01:32:38 test_determinism 1 9.25 15.63 250
01:32:40 test_determinism 1 9.27 15.61 250
01:32:42 test_determinism 1 9.26 15.62 250
01:32:44 test_determinism 1 9.27 15.61 250
01:32:46 test_determinism 1 9.26 15.61 250
01:32:48 test_determinism 1 9.60 15.27 250
01:32:50 test_determinism 1 9.71 15.17 250
01:32:52 test_determinism 1 9.72 15.16 250
01:32:54 test_determinism 1 9.73 15.15 250
01:32:56 test_determinism 1 9.73 15.13 250
01:32:58 test_determinism 1 9.73 15.15 250
01:33:00 test_determinism 1 9.73 15.15 250
01:33:02 test_determinism 1 9.73 15.14 250
01:33:04 test_determinism 1 9.73 15.14 250
01:33:06 test_determinism 1 9.75 15.13 250
01:33:08 test_determinism 1 9.73 15.14 250
01:33:10 test_determinism 1 9.73 15.14 250
01:33:12 test_determinism 1 9.75 15.13 250
01:33:14 test_determinism 1 9.76 15.12 250
01:33:16 test_determinism 1 9.76 15.12 250
01:33:18 test_determinism 1 9.76 15.12 250
01:33:20 test_determinism 1 9.74 15.14 250
01:33:22 test_determinism 1 9.74 15.14 250
01:33:24 test_determinism 1 9.75 15.12 250
01:33:26 test_determinism 1 9.75 15.12 250
01:33:28 test_determinism 1 9.76 15.11 250
01:33:30 test_determinism 1 9.75 15.12 250
01:33:32 test_determinism 1 9.75 15.13 250
01:33:34 test_determinism 1 9.75 15.12 250
01:33:36 test_determinism 1 9.77 15.11 250
