# resident memory of every engine of one ./run_tests.sh run
# this machine has 27.4 GiB
# time suite engines rss_gib avail_gib transcript_bytes
03:53:11 test_determinism 1 8.05 16.08 83
03:53:13 test_determinism 1 8.05 16.08 83
03:53:15 test_determinism 1 8.05 16.08 83
03:53:17 test_determinism 1 8.05 16.08 83
03:53:19 test_determinism 1 8.05 16.08 83
03:53:21 test_determinism 1 8.06 16.07 83
03:53:23 test_determinism 1 8.06 16.07 83
03:53:25 test_determinism 1 8.06 16.07 83
03:53:27 test_determinism 1 8.06 16.07 83
03:53:29 test_determinism 1 8.06 16.07 83
03:53:31 test_determinism 1 8.06 16.07 83
03:53:33 test_determinism 1 8.33 15.79 83
03:53:35 test_determinism 1 8.35 15.77 83
03:53:37 test_determinism 1 8.36 15.77 83
03:53:39 test_determinism 1 8.36 15.76 83
03:53:41 test_determinism 1 8.36 15.76 83
03:53:43 test_determinism 1 8.36 15.76 83
03:53:45 test_determinism 1 8.36 15.76 83
03:53:47 test_determinism 1 8.36 15.76 83
03:53:49 test_determinism 1 8.37 15.77 83
03:53:51 test_determinism 1 8.37 15.77 83
03:53:53 test_determinism 1 8.37 15.77 83
03:53:55 test_determinism 1 8.39 15.75 83
03:53:57 test_determinism 1 8.65 15.48 83
03:53:59 test_determinism 1 8.80 15.34 83
03:54:01 test_determinism 1 8.80 15.33 83
03:54:03 test_determinism 1 8.80 15.32 83
03:54:05 test_determinism 1 8.80 15.32 83
03:54:07 test_determinism 1 8.81 15.32 83
03:54:09 test_determinism 1 8.81 15.31 83
03:54:11 test_determinism 1 8.81 15.31 83
03:54:13 test_determinism 1 8.81 15.31 83
03:54:15 test_determinism 1 8.81 15.32 83
03:54:17 test_determinism 1 8.81 15.32 83
03:54:19 test_determinism 1 8.81 15.32 83
03:54:21 test_determinism 1 9.06 15.07 83
03:54:23 test_determinism 1 9.07 15.06 83
03:54:25 test_determinism 1 9.08 15.04 83
03:54:27 test_determinism 1 9.09 15.04 83
03:54:29 test_determinism 1 9.09 15.03 83
03:54:31 test_determinism 1 9.08 15.04 83
03:54:33 test_determinism 1 9.20 14.92 83
03:54:35 test_determinism 1 9.21 14.91 83
03:54:37 test_determinism 1 9.21 14.91 83
03:54:39 test_determinism 1 9.22 14.90 83
03:54:41 test_determinism 1 9.22 14.90 83
03:54:43 test_determinism 1 9.22 14.89 83
03:54:45 test_determinism 1 9.22 14.90 83
03:54:47 test_determinism 1 9.22 14.90 83
03:54:49 test_determinism 1 9.22 14.90 83
03:54:51 test_determinism 1 9.22 14.90 83
03:54:53 test_determinism 1 9.23 14.89 83
03:54:55 test_determinism 1 9.23 14.91 83
03:54:57 test_determinism 1 9.23 15.58 83
03:54:59 test_determinism 1 9.23 15.58 83
03:55:01 test_determinism 1 9.23 15.58 83
03:55:03 test_determinism 1 9.23 15.58 83
03:55:05 test_determinism 1 9.23 15.58 83
03:55:07 test_determinism 1 9.23 15.58 83
03:55:09 test_determinism 1 9.23 15.58 171
03:55:11 test_determinism 1 9.23 15.58 171
03:55:13 test_determinism 1 9.23 15.58 171
03:55:15 test_determinism 1 9.23 15.58 171
03:55:17 test_determinism 1 9.23 15.58 171
03:55:19 test_determinism 1 9.23 15.58 171
03:55:21 test_determinism 1 9.23 15.58 171
03:55:23 test_determinism 1 9.23 15.58 171
03:55:25 test_determinism 1 9.23 15.58 171
03:55:27 test_determinism 1 9.23 15.58 171
03:55:29 test_determinism 1 9.23 15.58 171
03:55:31 test_determinism 1 9.23 15.58 171
03:55:33 test_determinism 1 9.23 15.58 171
03:55:35 test_determinism 1 9.23 15.58 171
03:55:37 test_determinism 1 9.23 15.57 171
03:55:39 test_determinism 1 9.23 15.58 171
03:55:41 test_determinism 1 9.23 15.58 171
03:55:43 test_determinism 1 9.23 15.57 171
03:55:45 test_determinism 1 9.23 15.57 171
03:55:47 test_determinism 1 9.23 15.57 171
03:55:49 test_determinism 1 9.23 15.57 171
03:55:51 test_determinism 1 9.23 15.58 171
03:55:53 test_determinism 1 9.23 15.58 171
03:55:55 test_determinism 1 9.23 15.58 171
03:55:57 test_determinism 1 9.23 15.58 171
03:55:59 test_determinism 1 9.23 15.58 171
03:56:01 test_determinism 1 9.23 15.58 171
03:56:03 test_determinism 1 9.23 15.58 171
03:56:05 test_determinism 1 9.23 15.58 171
03:56:07 test_determinism 1 9.23 15.58 171
03:56:09 test_determinism 1 9.23 15.58 171
03:56:11 test_determinism 1 9.23 15.58 171
03:56:13 test_determinism 1 9.23 15.58 171
03:56:15 test_determinism 1 9.23 15.58 171
03:56:17 test_determinism 1 9.23 15.58 171
03:56:19 test_determinism 1 9.23 15.58 171
03:56:21 test_determinism 1 9.23 15.58 171
03:56:23 test_determinism 1 9.23 15.58 171
03:56:25 test_determinism 1 9.23 15.58 171
03:56:27 test_determinism 1 9.23 15.58 171
03:56:29 test_determinism 1 9.23 15.58 171
03:56:31 test_determinism 1 9.23 15.58 171
03:56:33 test_determinism 1 9.23 15.58 171
03:56:35 test_determinism 1 9.23 15.58 250
03:56:37 test_determinism 1 9.23 15.57 250
03:56:39 test_determinism 1 9.23 15.58 250
03:56:41 test_determinism 1 9.23 15.58 250
03:56:43 test_determinism 1 9.23 15.58 250
03:56:45 test_determinism 1 9.23 15.58 250
03:56:47 test_determinism 1 9.23 15.58 250
03:56:49 test_determinism 1 9.23 15.57 250
03:56:51 test_determinism 1 9.23 15.58 250
03:56:53 test_determinism 1 9.23 15.58 250
03:56:55 test_determinism 1 9.23 15.58 250
03:56:57 test_determinism 1 9.23 15.57 250
03:56:59 test_determinism 1 9.23 15.58 250
03:57:01 test_determinism 1 9.23 15.57 250
03:57:03 test_determinism 1 9.23 15.57 250
03:57:05 test_determinism 1 9.23 15.57 250
03:57:07 test_determinism 1 9.23 15.57 250
03:57:09 test_determinism 1 9.23 15.57 250
03:57:11 test_determinism 1 9.23 15.57 250
03:57:13 test_determinism 1 9.23 15.57 250
03:57:15 test_determinism 1 9.23 15.57 250
03:57:17 test_determinism 1 9.23 15.56 250
03:57:19 test_determinism 1 9.23 15.56 250
03:57:21 test_determinism 1 9.23 15.56 250
03:57:23 test_determinism 1 9.23 15.58 250
03:57:25 test_determinism 1 9.23 15.58 250
03:57:27 test_determinism 1 9.23 15.58 250
03:57:29 test_determinism 1 9.23 15.58 250
03:57:31 test_determinism 1 9.23 15.58 250
03:57:33 test_determinism 1 9.23 15.58 250
03:57:35 test_determinism 1 9.23 15.58 250
03:57:37 test_determinism 1 9.23 15.58 250
03:57:39 test_determinism 1 9.23 15.58 250
03:57:41 test_determinism 1 9.23 15.58 250
03:57:43 test_determinism 1 9.23 15.58 250
03:57:45 test_determinism 1 9.23 15.58 250
03:57:47 test_determinism 1 9.23 15.57 250
03:57:49 test_determinism 1 9.23 15.57 250
03:57:51 test_determinism 1 9.23 15.57 250
03:57:53 test_determinism 1 9.23 15.19 250
03:57:55 test_determinism 1 9.23 14.96 250
03:57:57 test_determinism 1 9.23 15.57 250
