# resident memory of every engine of one ./run_tests.sh run
# this machine has 27.4 GiB
# time suite engines rss_gib avail_gib transcript_bytes
03:15:14 test_determinism 1 9.81 13.95 273
03:15:16 test_determinism 1 9.81 13.94 273
03:15:18 test_determinism 1 9.81 13.94 273
03:15:20 test_determinism 1 9.81 13.94 273
03:15:22 test_determinism 1 9.81 13.94 273
03:15:24 test_determinism 1 9.81 13.94 273
03:15:26 test_determinism 1 9.81 13.94 273
03:15:28 test_determinism 1 9.81 13.94 273
03:15:30 test_determinism 1 9.81 13.94 273
03:15:32 test_determinism 1 9.81 13.94 273
03:15:34 test_determinism 1 9.81 13.94 273
03:15:36 test_determinism 1 9.81 13.94 273
03:15:38 test_determinism 1 9.81 13.94 273
03:15:40 test_determinism 1 9.81 13.95 273
03:15:42 test_determinism 1 9.81 13.95 273
03:15:44 test_determinism 1 9.81 13.94 273
03:15:46 test_determinism 1 9.81 13.94 273
03:15:48 test_determinism 1 9.81 13.94 273
03:15:50 test_determinism 1 9.81 13.94 273
03:15:52 test_determinism 1 9.81 13.94 273
03:15:54 test_determinism 1 9.81 13.94 273
03:15:56 test_determinism 1 9.81 13.94 273
03:15:58 test_determinism 1 9.81 13.94 273
03:16:00 test_determinism 1 9.81 13.94 273
03:16:02 test_determinism 1 9.81 13.94 273
03:16:04 test_determinism 1 9.81 13.94 273
03:16:06 test_determinism 1 9.81 13.94 273
03:16:08 test_determinism 1 9.81 13.94 273
03:16:10 test_determinism 1 9.81 13.93 273
03:16:12 test_determinism 1 9.81 13.94 273
03:16:14 test_determinism 1 9.81 13.93 273
03:16:16 test_determinism 1 9.81 13.93 273
03:16:18 test_determinism 1 9.81 13.94 273
03:16:20 test_determinism 1 9.81 13.94 273
03:16:22 test_determinism 1 9.81 13.94 273
03:16:24 test_determinism 2 10.02 13.79 386
03:16:26 test_determinism 2 10.02 13.79 386
03:16:28 test_determinism 2 10.02 13.79 386
03:16:30 test_determinism 2 10.02 13.79 386
03:16:32 test_determinism 2 10.02 13.79 386
03:16:34 test_determinism 2 10.02 13.79 386
03:16:36 test_determinism 2 10.02 13.79 386
03:16:38 test_determinism 2 10.02 13.79 386
03:16:40 test_determinism 2 10.04 13.77 386
03:16:42 test_determinism 2 10.05 13.76 386
03:16:44 test_determinism 2 10.05 13.76 386
03:16:46 test_determinism 2 10.06 13.76 386
03:16:49 test_determinism 2 10.14 13.68 386
03:16:51 test_determinism 2 10.14 13.68 386
03:16:53 test_determinism 2 10.22 13.60 386
03:16:55 test_determinism 2 10.29 13.53 386
03:16:57 test_determinism 2 10.50 13.32 386
03:16:59 test_determinism 2 10.50 13.32 386
03:17:01 test_determinism 2 10.64 13.18 386
03:17:03 test_determinism 2 10.64 13.18 386
03:17:05 test_determinism 2 10.65 13.17 386
03:17:07 test_determinism 2 10.94 12.87 386
03:17:09 test_determinism 2 11.10 12.72 386
03:17:11 test_determinism 2 11.36 12.46 386
03:17:13 test_determinism 2 11.52 12.29 386
03:17:15 test_determinism 2 11.52 12.28 386
03:17:17 test_determinism 2 11.52 12.28 386
03:17:19 test_determinism 2 11.75 12.07 386
03:17:21 test_determinism 2 12.07 11.74 386
03:17:23 test_determinism 2 12.15 11.66 386
03:17:25 test_determinism 2 12.32 11.50 386
03:17:27 test_determinism 2 12.39 11.42 386
03:17:29 test_determinism 2 12.62 11.19 386
03:17:31 test_determinism 2 12.84 10.97 386
03:17:33 test_determinism 2 12.86 10.95 386
03:17:35 test_determinism 2 13.03 10.78 386
03:17:37 test_determinism 2 13.35 10.46 386
03:17:39 test_determinism 2 13.36 10.45 386
03:17:41 test_determinism 2 13.62 10.19 386
03:17:43 test_determinism 2 13.82 9.98 386
03:17:45 test_determinism 2 13.91 9.90 386
03:17:47 test_determinism 2 14.01 9.80 386
03:17:49 test_determinism 2 14.26 9.55 386
03:17:51 test_determinism 2 14.29 9.53 386
03:17:53 test_determinism 2 14.30 9.51 386
03:17:55 test_determinism 2 14.31 9.50 386
03:17:57 test_determinism 2 14.31 9.50 386
03:17:59 test_determinism 2 14.54 9.27 386
03:18:01 test_determinism 2 14.61 9.20 386
03:18:03 test_determinism 2 14.63 9.18 386
03:18:05 test_determinism 2 14.76 9.03 386
03:18:07 test_determinism 2 14.77 9.03 386
03:18:09 test_determinism 2 14.78 9.02 386
03:18:11 test_determinism 2 14.79 9.01 386
03:18:13 test_determinism 2 14.79 9.01 386
03:18:15 test_determinism 2 14.79 9.01 386
03:18:17 test_determinism 2 14.79 9.00 386
03:18:19 test_determinism 2 14.80 9.00 386
03:18:21 test_determinism 2 14.80 9.00 386
03:18:23 test_determinism 2 14.80 9.00 386
03:18:25 test_determinism 2 14.80 9.00 386
03:18:27 test_determinism 2 14.80 9.01 386
03:18:29 test_determinism 2 14.80 9.01 386
03:18:31 test_determinism 2 14.80 9.00 386
03:18:33 test_determinism 2 14.80 9.00 386
03:18:35 test_determinism 2 14.80 9.00 386
03:18:37 test_determinism 2 14.80 9.00 386
03:18:39 test_determinism 2 14.85 8.95 386
03:18:41 test_determinism 2 15.01 8.79 386
03:18:43 test_determinism 2 15.03 8.77 386
03:18:45 test_determinism 2 15.04 8.76 386
03:18:47 test_determinism 2 15.04 8.76 386
03:18:49 test_determinism 2 15.10 8.70 386
03:18:51 test_determinism 2 15.14 8.66 386
03:18:53 test_determinism 2 15.12 8.68 386
03:18:55 test_determinism 2 15.12 8.67 386
03:18:57 test_determinism 2 15.12 8.67 386
03:18:59 test_determinism 2 15.02 8.78 386
03:19:01 test_determinism 2 15.02 8.78 386
03:19:03 test_determinism 2 10.02 13.79 386
03:19:05 test_determinism 2 10.02 13.79 386
03:19:07 test_determinism 2 10.02 13.79 386
03:19:09 test_determinism 2 10.02 13.79 386
03:19:11 test_determinism 2 10.02 13.79 386
03:19:13 test_determinism 2 10.02 13.79 386
03:19:15 test_determinism 2 10.02 13.78 386
03:19:17 test_determinism 2 10.02 13.78 386
03:19:19 test_determinism 2 10.05 13.76 386
03:19:21 test_determinism 2 10.05 13.75 386
03:19:23 test_determinism 2 10.06 13.74 386
03:19:25 test_determinism 2 10.06 13.74 386
03:19:27 test_determinism 2 10.13 13.68 386
03:19:29 test_determinism 2 10.22 13.60 386
03:19:31 test_determinism 2 10.29 13.52 386
03:19:33 test_determinism 2 10.48 13.33 386
03:19:35 test_determinism 2 10.49 13.32 386
03:19:37 test_determinism 2 10.63 13.17 386
03:19:39 test_determinism 2 10.63 13.18 386
03:19:41 test_determinism 2 10.64 13.17 386
03:19:43 test_determinism 2 10.76 13.04 386
03:19:45 test_determinism 2 11.09 12.72 386
03:19:47 test_determinism 2 11.23 12.58 386
03:19:49 test_determinism 2 11.44 12.36 386
03:19:51 test_determinism 2 11.52 12.28 386
03:19:53 test_determinism 2 11.52 12.28 386
03:19:55 test_determinism 2 11.55 12.25 386
03:19:57 test_determinism 2 11.92 11.88 386
03:19:59 test_determinism 2 12.13 11.67 386
03:20:01 test_determinism 2 12.27 11.53 386
03:20:03 test_determinism 2 12.36 11.43 386
03:20:05 test_determinism 2 12.47 11.32 386
03:20:07 test_determinism 2 12.76 11.03 386
03:20:09 test_determinism 2 12.86 10.95 386
03:20:11 test_determinism 2 12.98 10.82 386
03:20:13 test_determinism 2 13.26 10.54 386
03:20:15 test_determinism 2 13.36 10.45 386
03:20:17 test_determinism 2 13.50 10.30 386
03:20:19 test_determinism 2 13.76 10.04 386
03:20:21 test_determinism 2 13.87 9.94 386
03:20:23 test_determinism 2 14.01 9.80 386
03:20:25 test_determinism 2 14.14 9.66 386
03:20:27 test_determinism 2 14.28 9.52 386
03:20:29 test_determinism 2 14.29 9.51 386
03:20:31 test_determinism 2 14.30 9.49 386
03:20:33 test_determinism 2 14.30 9.50 386
03:20:35 test_determinism 2 14.48 9.31 386
03:20:37 test_determinism 2 14.61 9.20 386
03:20:39 test_determinism 2 14.62 9.19 386
03:20:41 test_determinism 2 14.76 9.05 386
03:20:43 test_determinism 2 14.76 9.04 386
03:20:45 test_determinism 2 14.78 9.03 386
03:20:47 test_determinism 2 14.79 9.01 386
03:20:49 test_determinism 2 14.79 9.02 386
03:20:51 test_determinism 2 14.79 9.02 386
03:20:53 test_determinism 2 14.79 9.02 386
03:20:55 test_determinism 2 14.79 9.01 386
03:20:57 test_determinism 2 14.79 9.00 386
03:20:59 test_determinism 2 14.79 9.01 386
03:21:01 test_determinism 2 14.79 9.01 386
03:21:03 test_determinism 2 14.79 9.01 386
03:21:05 test_determinism 2 14.79 9.01 386
03:21:07 test_determinism 2 14.80 9.00 386
03:21:09 test_determinism 2 14.80 9.00 386
03:21:11 test_determinism 2 14.80 9.00 386
03:21:13 test_determinism 2 14.80 9.00 386
03:21:15 test_determinism 2 14.88 8.91 386
03:21:17 test_determinism 2 15.01 8.78 386
03:21:19 test_determinism 2 15.03 8.78 386
03:21:21 test_determinism 2 15.03 8.77 386
03:21:23 test_determinism 2 15.04 8.77 386
03:21:25 test_determinism 2 15.10 8.71 386
03:21:27 test_determinism 2 15.12 8.68 386
03:21:29 test_determinism 2 15.12 8.69 386
03:21:31 test_determinism 2 15.12 8.68 386
03:21:33 test_determinism 2 15.12 8.68 386
03:21:35 test_determinism 2 15.01 8.79 386
03:21:37 test_determinism 2 15.00 8.81 386
03:21:39 test_determinism 2 10.02 13.79 386
03:21:41 test_determinism 2 10.02 13.79 386
03:21:43 test_determinism 2 10.02 13.78 386
03:21:45 test_determinism 2 10.02 13.78 386
03:21:47 test_determinism 2 10.02 13.78 386
03:21:49 test_determinism 2 10.02 13.77 386
03:21:51 test_determinism 2 10.02 13.78 386
03:21:53 test_determinism 2 10.02 13.78 386
03:21:55 test_determinism 2 10.02 13.78 386
03:21:57 test_determinism 2 10.02 13.78 386
03:21:59 test_determinism 2 10.02 13.78 386
03:22:01 test_determinism 2 10.02 13.78 386
03:22:03 test_determinism 2 10.02 13.78 386
03:22:05 test_determinism 2 10.07 13.74 386
